기준연도,학교종류,설립구분,지역,상태,학교,단과대학,학과,입학정원,수업료,등록금,관련학과
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,반려동물보건과,110,"7,054,000","7,054,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,복지행정과,35,"5,866,000","5,866,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,뷰티코스메틱과,60,"6,840,000","6,840,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,빅데이터과,65,"7,054,000","7,054,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,사회복지상담과,39,"6,032,000","6,032,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,서비스경영과,195,"5,829,743.6","5,829,743.6",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,소프트웨어융합과,75,"6,910,000","6,910,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,소프트웨어융합과 데이터분석전공,15,"6,128,000","6,128,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,소프트웨어융합과 사이버보안전공,50,"6,440,800","6,440,800",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,소프트웨어융합과 코딩전공,93,"6,573,655.9","6,573,655.9",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,소프트웨어융합과 클라우드서비스전공,40,"6,519,000","6,519,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,시각디자인과(3년제),185,"6,592,973","6,592,973",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,실용음악과(3년제),105,"6,819,333.3","6,819,333.3",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,아동상담보육과,35,"5,539,000","5,539,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,안전보건과,60,"6,840,000","6,840,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,약손피부미용과,65,"6,823,538.5","6,823,538.5",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,영상미디어콘텐츠과,106,"7,054,000","7,054,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,유아교육과,384,"5,867,666.7","5,867,666.7",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,의료미용과,170,"6,773,764.7","6,773,764.7",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,의료복지과,120,"6,657,000","6,657,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,의료사회복지과,60,"7,054,000","7,054,000",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,임상병리과,268,"6,816,985.1","6,816,985.1",임상병리학과
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,작업치료과,339,"6,798,702.1","6,798,702.1",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,준오헤어디자인과,149,"6,841,436.2","6,841,436.2",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,치위생과,504,"6,801,936.5","6,801,936.5",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,친환경건축과(3년제),105,"6,612,095.2","6,612,095.2",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,항공서비스과(3년제),135,"5,776,370.4","5,776,370.4",
2024,전문대학,사립,경기,기존,경복대학교,단과대구분없음,호텔관광과(3년제),190,"5,850,368.4","5,850,368.4",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,간호학과(4년제),576,"5,992,290.1","5,992,290.1",간호학과
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,관광레저과,60,"5,328,450","5,328,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,군사행정과,60,"5,518,450","5,518,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,뮤직프로덕션과,60,"6,236,450","6,236,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,보건행정과,80,"5,096,450","5,096,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,보육복지계열,148,"5,118,450","5,118,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,사회복지과,104,"5,118,450","5,118,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,사회체육과,60,"6,044,450","6,044,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,스마트팜식품계열,80,"6,044,450","6,044,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,안경광학과(2년제),60,"6,044,450","6,044,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,유아교육과(3년제),127,"5,347,852.8","5,347,852.8",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,작업치료과,120,"6,005,633.3","6,005,633.3",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,조리사관과,60,"6,044,450","6,044,450",
2024,전문대학,사립,경북,기존,경북과학대학교,단과대구분없음,화장품뷰티과,80,"6,044,450","6,044,450",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,AI기기응용과 AI군사전공,40,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,AI기기응용과 AI농업기기전공,40,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,AI기기응용과 AI전기제어전공,40,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,보건미용과(3년제),75,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,사회복지과,60,"2,143,800","2,143,800",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,생활체육과,48,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,소방방재과,90,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,유아교육과,91,"2,143,800","2,143,800",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,응급구조과,75,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,자동차과,60,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,자치행정과,115,"2,143,800","2,143,800",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,전기전자과(3년제),25,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,축산과,75,"2,587,600","2,587,600",
2024,전문대학,공립,경북,폐교,경북도립대학교 (폐교),단과대구분없음,토목공학과,75,"2,587,600","2,587,600",
2024,전문대학,사립,경북,기존,경북보건대학교,단과대구분없음,간호학과(4년제),941,"5,880,899","5,880,899",간호학과
2024,전문대학,사립,경북,기존,경북보건대학교,단과대구분없음,보건복지과,100,"3,591,630","3,591,630",
2024,전문대학,사립,경북,기존,경북보건대학교,단과대구분없음,뷰티디자인과,60,"5,243,500","5,243,500",
2024,전문대학,사립,경북,기존,경북보건대학교,단과대구분없음,스마트물류과,40,"5,146,000","5,146,000",
2024,전문대학,사립,경북,기존,경북보건대학교,단과대구분없음,작업치료과,78,"5,457,538.5","5,457,538.5",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,간호학과(4년제),660,"6,259,400","6,259,400",간호학과
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,건축인테리어과,47,"5,441,948.9","5,441,948.9",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,경찰항공보안과,70,"5,008,900","5,008,900",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,군사학과,130,"5,000,523.1","5,000,523.1",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,물리치료과,210,"6,172,600","6,172,600",물리치료학과
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,보건행정과,25,"4,470,000","4,470,000",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,뷰티케어과,47,"5,841,948.9","5,841,948.9",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,사회복지과,180,"5,014,950","5,014,950",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,소방안전관리과,50,"5,448,900","5,448,900",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,유아교육과,79,"4,963,410.1","4,963,410.1",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,작업치료과,85,"5,964,058.8","5,964,058.8",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,전기공학과,47,"5,441,948.9","5,441,948.9",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,철도건설과,60,"5,467,050","5,467,050",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,철도전기기관사과,90,"5,948,900","5,948,900",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,치위생과,122,"5,953,557.4","5,953,557.4",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,항공서비스경영과,47,"5,001,948.9","5,001,948.9",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,항공정비드론융합과,70,"5,933,342.9","5,933,342.9",
2024,전문대학,사립,경북,기존,경북전문대학교,단과대구분없음,호텔외식과,110,"6,158,900","6,158,900",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,I Belle 헤어뷰티학과,40,"6,894,000","6,894,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,MD상품기획비즈니스학과,30,"5,600,000","5,600,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,간호학과(4년제),615,"6,723,400","6,723,400",간호학과
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,경영학과,80,"5,687,750","5,687,750",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,관광외국어학과,65,"5,726,000","5,726,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,광고디자인과,70,"6,726,000","6,726,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,광고디자인학과,140,"7,242,000","7,242,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,국제통상학과,55,"5,706,363.6","5,706,363.6",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,반려동물보건학과,60,"6,794,000","6,794,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,반려동물보건학과(3년제),53,"7,028,000","7,028,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,방송크리에이터학과,30,"5,780,000","5,780,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,보건의료행정학과,200,"6,867,000","6,867,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,보건환경학과,61,"6,845,901.6","6,845,901.6",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,뷰티디자인학과 메이크업전공,22,"7,128,000","7,128,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,뷰티디자인학과 뷰티케어전공,48,"7,128,000","7,128,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,뷰티스킨케어학과,70,"6,894,000","6,894,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,사회복지학과,60,"5,600,000","5,600,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,사회복지학과(3년제),55,"5,834,000","5,834,000",
2024,전문대학,사립,인천,기존,경인여자대학교,단과대구분없음,세무회계학과,130,"5,708,000","5,708,000",
